ticker,entry_date,exit_date,direction,days_held,gross_return_pct
GM,2024-11-25,2024-11-26,long,2,-6.3899
COP,2024-11-26,2024-12-03,short,5,-0.0094
NFLX,2024-11-26,2024-12-03,short,5,-4.0919
GM,2024-11-27,2024-12-04,short,5,2.5846
ORCL,2024-11-29,2024-12-05,short,5,-2.0474
CRM,2024-11-29,2024-12-04,short,4,-11.3771
PG,2024-12-04,2024-12-10,short,5,1.7647
ADBE,2024-12-05,2024-12-11,long,5,2.5052
CRM,2024-12-05,2024-12-11,long,5,-3.5393
PYPL,2024-12-05,2024-12-11,long,5,1.5896
XOM,2024-12-05,2024-12-11,short,5,2.0868
UBER,2024-12-06,2024-12-18,short,9,6.0506
GE,2024-12-06,2024-12-12,short,5,4.7371
UNH,2024-12-06,2024-12-18,short,9,14.1687
CVX,2024-12-09,2024-12-13,short,5,0.8613
AVGO,2024-12-09,2024-12-18,long,8,24.5586
AMD,2024-12-10,2024-12-16,short,5,3.1196
IBM,2024-12-10,2024-12-16,short,5,0.2651
ORCL,2024-12-11,2024-12-17,short,5,4.6572
GOOGL,2024-12-11,2024-12-23,long,9,5.1088
ADBE,2024-12-13,2024-12-19,short,5,8.3368
SBUX,2024-12-17,2024-12-23,short,5,6.3932
F,2024-12-17,2024-12-23,short,5,0.8052
TSLA,2024-12-17,2024-12-18,long,2,-4.9436
CVX,2024-12-17,2024-12-23,short,5,4.3265
PFE,2024-12-18,2024-12-24,long,5,1.1729
AAPL,2024-12-19,2024-12-26,short,5,-4.2883
META,2024-12-19,2024-12-26,short,5,-1.1353
JPM,2024-12-19,2024-12-26,short,5,-5.3294
BAC,2024-12-19,2024-12-26,short,5,-2.4075
MS,2024-12-19,2024-12-26,short,5,-5.5712
AVGO,2024-12-19,2024-12-26,short,5,-9.5842
AMZN,2024-12-19,2024-12-26,short,5,-2.9345
TSLA,2024-12-19,2024-12-26,short,5,-3.8102
HD,2024-12-19,2024-12-26,short,5,-0.4319
V,2024-12-19,2024-12-26,short,5,-3.5138
PYPL,2024-12-19,2024-12-26,short,5,-3.1012
IBM,2024-12-19,2024-12-26,short,5,-2.1445
NFLX,2024-12-19,2024-12-26,short,5,-3.8249
GS,2024-12-19,2024-12-26,short,5,-5.4287
AXP,2024-12-19,2024-12-26,short,5,-5.422
MSFT,2024-12-19,2024-12-26,short,5,-0.175
MU,2024-12-20,2024-12-27,short,5,-1.8816
AAPL,2025-01-03,2025-01-10,short,5,2.8768
META,2025-01-07,2025-01-14,long,5,-5.7045
PG,2025-01-07,2025-01-14,short,5,0.4825
MU,2025-01-07,2025-01-14,long,5,-1.9142
BLK,2025-01-08,2025-01-15,short,5,-3.5628
NVDA,2025-01-08,2025-01-15,short,5,2.5989
JNJ,2025-01-10,2025-01-16,short,5,-3.7864
PYPL,2025-01-13,2025-01-17,short,5,-9.5137
ORCL,2025-01-13,2025-01-17,short,5,-4.1095
BRK-B,2025-01-13,2025-01-17,short,5,-5.4767
MS,2025-01-13,2025-01-15,short,3,-5.6569
PEP,2025-01-13,2025-01-17,short,5,-3.8289
AXP,2025-01-13,2025-01-15,short,3,-6.2658
GS,2025-01-13,2025-01-15,short,3,-7.9371
NFLX,2025-01-13,2025-01-17,short,5,-2.4938
UNH,2025-01-14,2025-01-16,long,3,-5.6455
CAT,2025-01-14,2025-01-27,long,9,9.3595
LLY,2025-01-15,2025-01-22,short,5,-1.4753
V,2025-01-16,2025-01-23,long,5,3.772
AXP,2025-01-16,2025-01-23,long,5,4.3385
HD,2025-01-16,2025-01-23,long,5,2.0439
GS,2025-01-16,2025-01-23,long,5,5.542
MA,2025-01-16,2025-01-23,long,5,2.2724
MS,2025-01-16,2025-01-24,long,6,5.5687
BLK,2025-01-16,2025-01-23,long,5,0.4491
WFC,2025-01-16,2025-01-23,long,5,1.9487
TXN,2025-01-17,2025-01-31,short,10,-0.1601
AAPL,2025-01-17,2025-01-24,short,5,2.3451
UNH,2025-01-17,2025-01-24,short,5,-4.2502
INTC,2025-01-21,2025-01-27,long,5,-5.584
GM,2025-01-22,2025-01-28,long,5,-7.1442
ORCL,2025-01-22,2025-01-27,long,4,-8.2807
SBUX,2025-01-22,2025-01-28,long,5,2.4801
NFLX,2025-01-23,2025-01-29,long,5,2.5325
F,2025-01-23,2025-01-29,short,5,-1.9442
MSFT,2025-01-23,2025-01-29,long,5,-0.8673
GE,2025-01-24,2025-01-30,long,5,2.3755
NVDA,2025-01-28,2025-02-03,short,5,0.3079
ABBV,2025-01-28,2025-02-07,long,9,7.7445
KO,2025-01-28,2025-01-28,long,1,-2.3642
PEP,2025-01-28,2025-01-28,long,1,-2.82
BRK-B,2025-01-28,2025-02-03,long,5,-2.1256
CRM,2025-01-28,2025-02-03,long,5,-2.2645
CAT,2025-01-28,2025-02-06,short,8,7.6958
MCD,2025-01-28,2025-02-03,long,5,-1.0372
COST,2025-01-28,2025-02-10,long,10,10.1366
AVGO,2025-01-28,2025-02-03,short,5,-7.5044
PFE,2025-01-28,2025-02-03,long,5,-2.4572
PG,2025-01-28,2025-02-03,long,5,-0.5305
WMT,2025-01-28,2025-02-03,long,5,2.1971
MA,2025-01-28,2025-02-06,long,8,3.5644
CSCO,2025-01-28,2025-02-03,short,5,-3.2434
ORCL,2025-01-28,2025-02-03,short,5,-6.5141
JNJ,2025-01-28,2025-02-03,long,5,-0.6671
MU,2025-01-28,2025-02-03,short,5,1.0206
GOOGL,2025-01-28,2025-02-03,short,5,-4.8284
AMD,2025-01-28,2025-02-03,short,5,0.4661
GM,2025-01-29,2025-02-04,short,5,2.8978
PEP,2025-01-29,2025-02-11,short,10,2.9019
KO,2025-01-29,2025-02-04,short,5,-0.5576
AAPL,2025-01-29,2025-02-04,long,5,-2.2916
SBUX,2025-01-30,2025-02-05,long,5,3.38
V,2025-01-31,2025-02-06,long,5,1.2914
TMO,2025-01-31,2025-02-06,long,5,-5.6087
IBM,2025-01-31,2025-02-06,long,5,-1.8701
MSFT,2025-01-31,2025-02-06,short,5,-0.215
CVX,2025-02-03,2025-02-07,short,5,-2.3209
BLK,2025-02-04,2025-02-10,short,5,2.8287
MRK,2025-02-05,2025-02-11,short,5,4.7855
PYPL,2025-02-05,2025-02-11,short,5,1.8352
UBER,2025-02-06,2025-02-06,short,1,-8.5453
GOOGL,2025-02-06,2025-02-12,short,5,4.0764
AMD,2025-02-06,2025-02-12,short,5,0.0963
F,2025-02-07,2025-02-13,short,5,-0.9813
IBM,2025-02-07,2025-02-13,short,5,-2.9353
UBER,2025-02-07,2025-02-14,long,6,13.4734
CRM,2025-02-07,2025-02-13,short,5,0.2433
AMZN,2025-02-10,2025-02-14,short,5,0.1384
ADBE,2025-02-11,2025-02-18,long,5,2.8841
MCD,2025-02-11,2025-02-18,long,5,-1.164
INTC,2025-02-12,2025-02-25,long,9,9.6328
KO,2025-02-12,2025-02-19,long,5,3.6539
XOM,2025-02-13,2025-02-20,short,5,-4.2095
PG,2025-02-18,2025-02-24,short,5,-4.5462
MU,2025-02-19,2025-02-25,long,5,-12.7072
NKE,2025-02-19,2025-03-03,long,9,1.5683
UNH,2025-02-19,2025-02-28,short,8,4.7066
TXN,2025-02-20,2025-02-27,long,6,-2.557
JPM,2025-02-21,2025-02-27,short,5,2.9433
WMT,2025-02-21,2025-02-25,short,3,-0.7503
GS,2025-02-21,2025-02-27,short,5,5.5011
MS,2025-02-21,2025-02-27,short,5,3.8543
COST,2025-02-21,2025-02-27,short,5,1.1851
PEP,2025-02-24,2025-02-26,long,3,-1.2964
GE,2025-02-24,2025-02-28,short,5,-3.5449
QCOM,2025-02-24,2025-03-06,short,9,4.9664
COP,2025-02-24,2025-02-28,short,5,-1.3178
BRK-B,2025-02-25,2025-03-03,long,5,2.3394
WMT,2025-02-26,2025-03-04,long,5,-2.7843
TSLA,2025-02-26,2025-03-04,short,5,10.5525
PEP,2025-02-27,2025-03-05,short,5,-1.5903
NVDA,2025-02-28,2025-03-10,short,7,10.5487
AVGO,2025-02-28,2025-03-06,short,5,9.3226
BAC,2025-03-03,2025-03-04,long,2,-7.4404
CVX,2025-03-04,2025-03-10,short,5,-2.9273
XOM,2025-03-04,2025-03-10,short,5,-3.7708
COP,2025-03-04,2025-03-10,short,5,-0.49
JPM,2025-03-05,2025-03-17,short,9,6.5634
MS,2025-03-05,2025-03-17,short,9,2.3735
BRK-B,2025-03-05,2025-03-11,short,5,-0.0848
WFC,2025-03-05,2025-03-17,short,9,2.794
BAC,2025-03-05,2025-03-11,short,5,6.8404
V,2025-03-05,2025-03-11,short,5,5.893
AXP,2025-03-05,2025-03-11,short,5,10.6184
MA,2025-03-05,2025-03-11,short,5,5.4558
BA,2025-03-05,2025-03-11,short,5,2.5859
KO,2025-03-05,2025-03-11,short,5,-1.2216
F,2025-03-06,2025-03-12,long,5,-0.6217
GM,2025-03-06,2025-03-12,long,5,-0.9445
SBUX,2025-03-07,2025-03-17,short,7,6.0013
ORCL,2025-03-07,2025-03-13,short,5,1.6042
NFLX,2025-03-07,2025-03-13,short,5,1.4229
IBM,2025-03-10,2025-03-14,long,5,-5.0432
MCD,2025-03-10,2025-03-11,long,2,-4.5224
COST,2025-03-10,2025-03-14,short,5,6.3865
LLY,2025-03-10,2025-03-17,short,6,5.1008
TSLA,2025-03-11,2025-03-17,short,5,-7.7683
WMT,2025-03-11,2025-03-17,short,5,0.2656
AAPL,2025-03-11,2025-03-17,short,5,6.0203
GOOGL,2025-03-11,2025-03-17,short,5,0.812
MCD,2025-03-12,2025-03-18,short,5,0.953
DIS,2025-03-12,2025-03-18,short,5,-1.5413
TXN,2025-03-12,2025-03-18,short,5,-1.2658
HD,2025-03-14,2025-03-20,short,5,-2.3773
INTC,2025-03-14,2025-03-20,long,5,1.097
ADBE,2025-03-14,2025-03-20,short,5,-3.2762
BA,2025-03-20,2025-03-26,long,5,3.4353
